m,f
8,7
31,20
41,30
35,31
5,4
5,7
4,2
1,0
11,4
4,2
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
3,6
1,0
0,0
1,1
7,6
4,6
10,8
15,11
23,26
13,12
7,14
4,6
1,5
0,1
0,0
3,3
2,9
11,6
0,2
0,0
1,2
