m,f
15,13
59,45
8,10
0,0
8,5
12,9
6,8
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
6,2
9,10
7,5
7,5
6,10
7,4
2,1
1,0
2,1
0,0
5,2
1,0
0,0
2,0
10,6
1,0
6,7
8,7
1,2
3,4
5,5
5,2
3,3
3,3
3,5
5,2
5,5
5,10
9,3
9,2
1,0
0,1
0,0
1,0
