m,f
0,0
0,0
0,0
0,0
0,0
0,0
5,2
35,42
151,164
19,11
3,0
0,0
0,0
2,0
4,6
27,27
3,11
2,3
3,3
1,1
1,0
2,1
2,2
1,1
1,2
2,6
37,33
68,90
53,56
72,66
46,56
4,4
6,2
3,6
2,5
0,2
1,4
1,1
2,2
1,4
3,1
3,1
2,1
8,3
15,20
10,9
56,63
76,84
16,25
5,2
1,1
2,2
