0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,2,0,0
63,29,23,6,3
48,38,20,5,0
7,7,1,0,0
55,27,11,4,3
14,9,3,1,0
32,23,6,3,1
75,61,28,6,2
8,6,2,1,0
9,2,1,0,1
79,49,16,7,1
132,77,32,10,1
98,63,30,9,1
18,13,9,4,0
7,5,2,0,0
2,0,1,0,1
0,0,0,0,0
0,0,0,0,0
3,4,1,0,0
4,2,2,0,0
1,3,1,0,0
8,8,5,3,0
38,17,7,1,1
11,9,5,0,0
5,1,2,0,1
3,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,2,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,2,1,0,0
1,3,2,0,0
29,19,11,5,1
7,6,4,1,0
14,7,5,2,0
34,22,10,3,0
18,9,13,3,0
7,2,1,0,0
2,0,1,0,0
88,72,34,5,1
4,1,2,0,0
37,13,7,4,0
6,2,1,0,0
5,4,2,0,0
22,10,6,2,0
16,15,11,0,0
