0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,1,0,0
31,19,12,2,1
203,119,42,13,2
274,168,88,24,4
83,59,33,5,2
22,27,10,3,0
54,32,21,4,0
70,28,13,5,0
38,24,10,3,0
27,21,14,2,0
13,15,3,2,1
4,0,2,2,0
5,2,2,0,0
2,1,1,0,0
3,4,1,0,0
1,0,1,0,0
3,3,0,0,0
5,1,1,1,0
0,1,1,0,0
4,2,0,0,0
3,0,2,0,0
3,1,0,0,0
4,1,0,0,0
2,0,1,0,0
5,2,1,0,0
3,2,2,0,0
8,8,2,0,0
26,18,11,1,0
25,12,7,2,1
21,6,3,1,0
6,4,0,0,0
13,10,0,0,1
7,1,0,0,0
30,15,4,3,0
59,31,5,1,0
40,23,15,5,0
72,59,27,5,1
104,73,36,5,1
83,46,25,4,0
40,33,22,4,1
32,28,5,3,0
27,9,4,2,0
29,19,7,0,0
63,38,18,3,0
33,15,12,2,2
23,13,4,2,0
9,5,5,0,0
10,6,5,0,0
