0,1,2,3,4,5,6,7,8,9
0,1,3,4,4,1,2,0,2,1
2,1,7,10,14,2,8,8,3,5
1,0,1,4,7,2,6,3,2,3
0,1,4,9,11,5,12,4,4,4
1,1,1,1,3,2,2,2,1,0
0,1,2,6,4,7,4,1,1,0
0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,2,2,4,4,1,3,1,0,1
0,0,0,1,1,0,1,0,0,0
1,0,0,0,2,0,1,1,0,0
0,0,0,3,3,1,4,0,0,0
1,2,0,1,3,1,1,1,0,2
1,1,3,3,1,0,1,3,2,0
1,1,2,0,4,1,1,1,0,0
0,0,0,0,4,0,1,0,0,1
0,0,1,1,0,1,1,0,0,1
2,1,0,2,0,1,0,0,4,0
0,0,1,2,2,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
0,0,1,0,2,0,1,0,0,0
1,0,0,1,1,0,1,1,0,0
0,1,1,5,2,2,2,1,1,0
0,1,0,3,3,2,2,0,3,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,1,1,0,1
3,1,2,3,3,1,0,1,1,1
0,0,2,2,0,1,2,2,1,1
0,0,2,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
