0,1,2,3,4,5,6,7,8,9
82,154,158,382,363,126,191,113,57,49
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0
8,18,12,37,26,7,18,12,0,2
3,7,5,8,9,2,5,3,1,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,3,2,3,1,1,2,1,0,2
14,26,30,62,54,29,18,20,10,7
3,3,2,7,6,3,1,2,0,0
1,0,0,3,2,0,0,1,1,0
0,1,0,1,2,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
2,3,3,15,10,7,9,3,2,1
1,2,0,0,0,0,2,0,1,0
5,4,1,13,9,0,5,2,0,0
0,0,0,3,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
2,1,4,8,7,2,3,1,0,0
5,14,5,21,14,3,8,6,1,1
1,7,6,14,10,2,3,4,0,0
1,0,0,1,0,0,1,1,0,0
0,2,2,4,1,1,1,2,0,0
0,0,0,1,1,2,0,1,2,0
9,13,10,28,20,9,4,9,2,1
5,12,14,26,20,15,6,11,2,1
3,2,7,12,8,4,5,2,2,1
0,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
4,1,1,6,3,1,4,2,0,0
2,0,0,1,1,1,0,0,0,0
