0,1,2,3,4,5,6,7,8,9,10
34,23,101,18,72,82,67,85,19,16,9
270,117,10,83,5,62,72,5,0,49,1
39,74,70,61,69,2,1,54,0,4,29
0,1,2,1,6,1,1,3,0,55,42
0,2,1,0,0,8,6,1,70,5,6
0,0,1,0,1,0,0,0,49,2,28
0,0,0,2,1,0,0,0,1,0,1
3,0,1,3,0,0,0,0,4,12,0
0,0,0,0,0,0,0,0,2,0,4
1,0,1,0,0,0,1,1,0,0,0
0,1,1,0,0,1,0,0,0,0,0
0,0,0,3,1,1,0,1,0,0,1
0,0,1,3,2,0,1,1,0,0,1
1,1,0,1,0,0,1,0,1,0,2
0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,2,0,0
2,2,2,0,0,0,0,0,0,2,0
1,0,0,2,1,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
1,1,0,3,2,0,0,1,0,0,0
0,0,1,2,0,1,1,2,0,0,1
0,1,2,2,1,3,0,1,0,1,1
0,0,1,2,1,16,1,1,0,1,0
0,1,1,0,0,0,0,0,0,0,0
0,0,6,1,0,35,1,0,0,0,0
0,0,1,0,0,51,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0
0,0,66,0,2,4,0,0,0,0,0
0,1,6,0,1,21,1,0,0,1,2
0,0,5,1,5,1,1,1,0,0,1
0,11,70,0,0,1,0,2,0,1,1
0,119,5,0,28,1,0,0,0,0,1
1,51,1,0,77,0,0,0,0,0,0
13,0,0,1,14,2,0,1,0,9,3
108,4,2,3,8,1,1,3,0,36,13
9,1,1,2,0,3,0,18,0,5,37
143,1,2,1,1,0,0,1,0,48,44
7,10,0,29,0,1,0,26,0,2,9
19,2,1,4,1,1,0,1,0,4,1
0,0,2,4,2,0,0,1,0,1,1
2,0,1,65,0,0,0,46,1,27,3
3,0,0,33,2,0,2,4,4,5,3
0,0,0,2,0,1,1,24,1,1,2
0,0,1,17,0,0,5,2,1,0,1
0,0,0,6,0,0,41,12,24,2,1
0,0,0,2,1,1,3,2,66,1,0
0,1,3,3,1,0,56,2,28,1,0
0,0,0,3,1,0,5,0,5,0,0
0,0,2,2,0,0,20,0,0,0,0
1,1,1,5,0,0,0,0,0,0,4
1,0,0,1,0,2,1,3,1,2,0
