m,f
286,289
178,209
137,146
143,153
77,74
37,30
51,48
7,6
1,4
28,31
5,4
4,4
3,1
1,3
2,3
0,1
2,3
4,3
2,1
2,0
4,2
1,1
2,0
0,1
6,10
3,5
5,11
4,7
32,47
60,59
24,31
71,67
51,74
63,82
132,124
50,62
76,66
13,21
94,99
15,15
26,23
26,22
1,6
4,4
31,33
33,37
45,43
7,9
1,3
22,19
3,8
3,2
