m,f
21,11
29,32
4,6
14,12
17,8
1,1
0,1
0,0
0,1
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
6,6
6,8
11,10
24,9
6,9
7,2
1,3
0,1
1,0
0,0
0,1
2,0
1,5
1,3
1,0
0,0
0,0
1,0
2,5
10,8
11,8
10,6
7,6
9,6
3,3
1,3
0,0
0,0
0,0
0,1
0,2
6,1
2,2
1,0
