m,f
305,331
213,243
53,39
50,54
15,14
5,5
3,5
2,4
3,3
0,0
0,0
1,2
6,4
5,7
0,1
3,5
129,136
12,11
78,82
157,169
121,142
64,72
35,34
26,34
37,36
18,20
7,4
0,3
8,4
0,4
2,0
2,3
4,3
15,24
2,4
14,13
44,43
84,113
114,123
77,96
30,36
22,20
41,44
35,44
16,14
6,5
2,3
0,5
2,1
0,2
0,0
4,4
