m,f
405,415
261,290
36,38
30,30
4,3
1,2
1,2
2,3
1,3
0,0
1,0
1,0
1,1
1,0
0,2
0,1
0,3
13,13
126,123
141,159
114,122
84,105
48,39
16,12
6,3
2,1
2,0
2,0
6,9
15,18
21,17
13,15
14,18
3,1
1,1
1,5
11,26
59,71
86,86
61,61
51,62
23,20
56,60
53,49
26,33
15,10
3,4
6,3
9,6
15,17
20,27
16,19
