0,1,2,3,4
275,175,96,23,2
105,57,32,11,2
34,24,15,0,0
104,71,24,6,2
33,25,15,5,1
42,14,8,2,0
32,22,6,0,0
3,7,1,0,0
5,3,1,2,0
21,11,4,2,1
5,4,1,0,0
3,3,3,0,0
1,2,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,1,0,0
2,1,1,0,0
7,4,1,0,0
2,0,1,0,0
4,6,0,0,0
12,6,8,2,1
25,16,12,1,0
84,51,20,6,1
32,22,7,5,0
43,26,8,3,0
13,9,4,2,0
24,13,6,1,0
8,4,4,0,0
20,18,9,1,0
27,18,15,2,0
17,16,5,1,0
4,4,1,0,0
32,20,13,0,0
3,3,3,0,0
16,13,4,4,1
3,3,1,0,0
3,3,0,3,0
5,3,1,1,1
7,2,1,0,0
5,2,1,0,0
3,3,1,0,0
5,1,2,2,0
6,8,5,0,0
16,8,5,1,0
16,11,9,2,0
13,8,3,0,0
22,10,11,1,0
22,13,8,0,0
17,13,4,0,0
11,6,2,1,0
24,17,10,0,0
14,17,5,1,0
