0,1,2,3,4
24,20,10,5,5
21,15,7,1,1
8,16,11,1,1
19,14,12,1,2
12,10,4,3,3
3,3,5,1,0
5,2,3,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,2,0,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,8,5,0,0
0,0,2,0,0
3,4,3,1,1
3,11,5,1,1
2,3,1,0,0
0,0,0,1,0
5,4,3,4,1
10,8,7,4,1
3,3,2,3,0
4,5,1,1,0
11,5,1,1,0
1,8,6,0,0
4,2,0,0,0
4,1,1,1,0
5,3,1,3,0
4,4,1,2,0
1,1,2,0,0
7,5,2,1,0
3,0,1,1,0
4,2,0,0,0
1,0,0,1,0
