0,1,2,3,4
4,6,4,0,2
24,17,20,3,4
5,5,0,2,1
7,9,4,4,2
11,10,10,1,2
26,22,10,7,1
5,4,3,2,0
6,3,0,1,0
5,7,0,0,1
2,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,2,0,0
5,2,2,1,0
5,7,4,1,0
10,9,3,0,0
4,3,1,2,0
2,1,0,0,0
7,9,4,1,0
11,5,2,1,0
11,5,2,2,0
7,9,4,0,1
17,7,3,2,1
2,2,1,2,0
1,0,1,1,0
2,1,0,0,0
5,4,2,1,1
3,1,2,1,0
0,0,0,1,0
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,2,0,1,0
