m,f
824,860
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,2
36,29
33,33
46,51
81,76
73,90
9,5
31,42
22,27
36,54
49,43
108,119
67,77
118,131
42,22
5,2
6,5
6,12
32,45
21,28
3,3
2,3
6,7
3,4
0,1
