0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,2,1,3,2,1,0,0,1,1
14,28,28,55,58,29,17,17,5,4
12,29,25,67,70,21,42,20,16,4
25,34,45,103,77,29,49,22,6,7
12,20,26,63,48,14,19,15,6,5
7,15,17,39,36,15,19,12,3,2
8,26,12,32,30,10,17,6,5,5
0,6,3,14,11,4,6,6,2,1
3,4,4,11,15,2,11,5,2,1
0,1,1,0,0,0,0,2,0,0
1,1,0,0,0,1,0,0,0,0
0,0,0,0,2,0,1,0,1,0
0,2,2,1,3,0,0,1,0,0
1,0,2,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0
0,0,0,0,2,2,1,1,0,0
2,3,2,16,15,2,5,1,1,0
6,1,3,6,6,0,1,2,3,1
1,4,2,5,3,3,5,1,1,0
0,0,5,15,16,5,6,4,4,1
1,4,9,10,12,3,5,4,0,1
3,7,5,14,16,2,6,1,1,1
4,17,17,24,28,8,11,3,1,3
10,16,12,34,19,6,17,8,1,2
6,12,18,28,26,8,18,9,1,1
2,7,11,12,19,6,4,4,1,0
4,5,11,19,8,6,4,6,1,1
4,7,6,22,18,5,2,2,1,2
3,8,4,12,13,4,8,2,0,1
5,5,10,15,15,4,9,4,2,1
2,10,5,19,13,10,8,6,2,0
4,8,6,16,15,3,4,4,1,3
4,10,2,10,19,5,8,4,0,1
0,2,3,6,4,0,3,0,0,0
0,1,1,1,3,2,1,2,0,0
0,0,0,1,0,0,0,0,0,0
0,3,0,1,1,1,1,1,0,0
0,0,0,3,1,0,0,2,1,0
0,3,4,6,10,2,2,2,1,0
1,4,4,13,14,5,6,1,3,1
1,2,8,9,5,4,6,2,0,2
2,0,0,2,4,1,0,1,1,0
0,10,8,21,16,4,7,1,1,1
1,11,13,25,21,8,6,5,2,3
15,20,24,38,35,7,22,10,3,1
3,9,11,30,27,9,9,7,0,1
3,8,12,25,18,10,6,7,0,2
