m,f
59,34
27,13
16,13
21,16
14,15
3,1
0,1
5,5
0,0
3,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,3
12,11
9,9
5,5
12,4
6,6
4,4
1,2
3,0
2,3
6,4
7,4
19,16
4,5
0,0
3,3
1,0
4,1
4,1
0,2
3,5
4,5
2,2
4,4
8,3
10,2
4,4
8,8
3,4
2,5
11,6
1,4
2,1
