m,f
47,28
22,13
34,28
13,16
7,9
5,2
0,0
2,0
1,2
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,1
0,1
7,6
3,6
5,5
8,9
24,16
18,10
6,10
14,13
3,4
29,16
6,4
0,1
5,2
1,1
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
