0,1,2,3,4,5,6,7,8,9
83,147,152,391,366,124,198,120,59,48
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,0,0
0,2,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,8,9,13,5,7,4,1,2
3,8,7,19,20,4,13,4,1,3
2,7,3,5,7,2,1,3,0,0
6,14,10,17,21,8,16,5,2,6
4,6,4,17,12,3,5,4,1,1
6,10,12,24,23,7,17,10,3,0
1,1,2,1,3,1,3,0,0,1
6,9,10,21,14,3,11,7,2,0
11,21,20,67,48,20,30,14,4,5
10,15,7,32,34,7,9,7,5,0
3,2,7,14,15,3,5,3,2,1
7,15,10,29,26,10,14,6,7,2
5,1,3,23,16,4,9,2,4,3
2,3,1,3,7,0,3,0,0,0
20,33,36,72,74,27,24,22,9,9
5,5,5,12,7,2,10,3,2,1
4,7,13,30,35,9,12,5,0,0
0,1,2,1,2,0,2,0,0,0
2,4,1,5,4,2,6,5,0,0
0,2,1,1,1,0,0,0,0,0
0,0,1,7,2,3,2,1,3,0
0,0,1,2,1,0,0,0,0,0
0,0,0,3,0,1,0,2,0,0
1,0,0,3,1,3,1,0,0,1
0,0,0,4,2,0,0,0,0,0
0,0,0,0,2,0,1,0,0,0
1,1,2,2,4,0,0,1,0,0
