0,1,2,3,4,5,6,7,8,9
56,79,80,204,186,72,100,66,26,27
8,27,24,76,80,33,36,22,18,11
17,43,53,100,97,27,55,36,9,12
12,23,18,54,43,14,25,14,10,5
2,0,2,5,3,0,1,0,1,0
0,3,1,1,3,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0
0,1,0,1,1,0,2,0,0,1
0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0
1,1,0,0,0,0,1,1,0,0
1,3,2,1,0,0,1,0,0,0
1,1,0,4,1,0,0,0,0,0
1,0,1,3,3,0,1,0,0,0
2,0,0,2,0,1,1,0,0,1
1,0,1,0,1,2,2,1,0,1
0,1,2,2,1,1,0,0,1,0
1,2,1,3,5,1,2,3,0,2
7,8,18,19,15,6,4,8,6,0
5,14,17,41,39,13,20,8,3,4
2,17,20,41,44,17,28,10,2,3
12,17,25,43,45,14,20,9,6,4
5,5,7,20,22,3,14,6,2,1
3,7,6,8,15,2,4,2,1,1
5,15,10,33,22,7,11,7,0,3
3,10,8,16,16,4,8,6,3,1
0,2,1,5,4,2,0,0,0,0
10,18,18,42,29,13,12,11,2,1
4,2,0,7,6,4,3,2,1,0
1,6,5,4,10,1,8,7,0,0
0,0,0,0,4,0,2,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,1,3,1,0,1,1,0,0
0,2,1,1,2,0,1,0,0,0
1,0,4,4,1,0,1,2,0,1
1,4,3,5,3,1,2,1,1,1
2,7,1,12,15,5,5,5,2,0
2,9,12,16,20,6,5,3,1,0
4,4,3,3,7,2,2,2,1,0
5,7,6,15,18,6,8,2,2,1
0,1,0,1,2,1,1,0,0,0
3,2,3,15,18,4,3,2,1,0
2,4,2,8,7,3,3,1,0,0
4,2,3,25,17,9,11,2,5,3
7,11,12,24,18,7,11,5,3,1
4,5,5,17,14,6,4,2,4,2
6,7,3,11,13,2,7,5,2,1
2,12,14,24,32,6,13,5,1,0
7,10,18,25,27,8,20,5,4,0
1,4,9,18,6,1,5,6,3,0
0,1,0,4,7,0,0,0,1,0
4,19,9,25,13,7,10,3,0,0
