0,1,2,3,4
2,2,1,0,0
17,15,4,6,0
22,22,16,5,4
17,14,7,5,2
8,9,2,2,1
6,13,3,4,1
11,9,5,2,0
3,5,0,0,1
4,0,0,0,0
3,1,1,1,1
2,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,1,0
0,0,0,0,0
0,1,0,1,0
0,0,0,0,0
1,2,1,0,0
2,1,0,0,0
3,4,0,0,0
7,1,4,0,1
3,6,4,0,0
2,0,2,0,1
9,5,4,2,1
2,3,2,0,0
1,0,0,1,0
10,4,10,1,0
4,3,1,1,0
1,0,1,0,1
3,1,2,1,0
7,5,8,1,1
9,8,3,5,1
9,6,8,2,1
5,1,1,0,0
5,2,0,0,0
2,3,0,0,0
0,1,1,0,0
4,1,1,0,0
0,1,0,0,0
0,3,4,0,0
0,0,1,0,0
