0,1,2,3,4,5,6,7,8,9
37,66,64,163,142,53,70,47,24,22
13,31,30,85,67,24,49,16,15,13
22,43,36,78,90,30,37,30,10,6
8,16,20,46,49,18,27,21,8,5
5,12,18,39,35,13,20,12,4,4
0,4,2,10,3,1,3,1,0,1
6,4,3,13,13,1,2,2,3,2
4,2,3,8,10,4,6,7,1,1
0,1,1,1,3,1,2,0,0,0
0,1,1,1,7,1,2,0,1,0
2,0,0,3,1,1,1,2,0,0
0,0,0,0,0,0,1,0,0,0
1,3,0,2,1,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0
0,3,0,1,2,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2,0,0,0,0
0,0,1,4,1,0,4,0,0,0
0,0,2,0,0,1,1,0,0,0
0,0,2,1,2,0,3,0,0,0
0,0,0,1,2,2,2,1,0,0
1,1,0,0,2,1,1,0,0,0
0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0
0,0,2,2,1,1,0,0,0,0
1,2,0,3,1,0,0,0,0,0
0,0,1,1,3,0,0,0,0,0
2,4,5,9,5,2,2,1,0,0
1,3,3,3,3,1,1,0,0,0
1,6,3,18,15,3,13,4,1,1
5,7,10,16,14,3,9,6,4,1
1,5,3,4,5,0,1,0,0,0
4,12,8,26,28,15,16,5,0,4
3,6,3,16,15,9,8,3,2,1
10,17,20,38,43,8,11,3,4,5
22,35,32,73,64,31,34,23,12,8
1,0,3,9,8,2,1,1,2,0
12,14,16,44,51,12,14,16,6,3
11,23,24,58,52,12,30,22,7,3
5,10,11,16,18,6,6,9,3,2
3,9,6,28,21,9,8,6,1,2
6,7,9,25,28,7,17,6,1,0
3,11,7,28,16,8,16,6,2,1
0,3,1,3,1,0,1,0,0,0
10,1,1,10,7,5,4,2,2,0
0,0,1,2,1,1,0,0,0,0
0,2,3,1,0,2,5,1,1,0
2,1,2,0,1,0,0,0,0,0
2,0,3,2,2,1,2,0,1,1
0,0,0,1,0,1,1,1,0,0
0,0,0,2,3,0,0,0,0,0
