0,1,2,3,4
804,540,253,75,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
61,51,19,8,3
162,109,52,15,2
101,66,23,6,1
135,75,31,11,0
82,50,12,7,0
8,6,8,1,0
1,1,2,0,0
0,0,1,0,0
1,1,0,0,0
2,2,0,0,0
2,2,0,1,0
0,1,0,0,0
3,1,0,0,0
0,1,1,0,0
1,1,0,0,0
4,1,1,0,0
0,1,0,0,0
3,1,3,1,0
7,5,0,1,0
33,17,8,2,0
41,19,14,4,0
46,28,6,1,1
97,51,23,10,1
30,24,14,3,0
79,68,27,9,0
75,45,19,2,1
11,9,2,1,1
19,22,3,2,1
7,4,3,0,0
13,10,1,2,0
60,37,4,5,0
20,11,7,1,0
4,3,3,0,0
5,0,0,0,0
0,3,1,0,0
1,3,2,0,0
