m,f
263,275
231,269
128,145
65,84
54,60
7,3
48,43
6,2
2,5
5,4
6,4
0,2
1,4
1,1
2,1
3,4
2,5
4,3
5,3
3,4
5,4
0,0
1,2
8,2
21,16
18,18
31,35
2,6
4,10
10,9
2,4
12,12
33,41
54,77
50,60
111,137
48,51
84,87
35,33
13,16
48,53
63,75
20,21
8,17
14,38
26,26
6,6
4,15
4,5
1,5
17,13
5,6
