0,1,2,3,4
341,244,126,35,5
141,88,31,11,6
194,149,49,18,7
114,60,35,7,1
3,0,0,0,0
4,1,2,0,0
24,8,6,5,0
8,8,1,0,2
36,28,16,2,2
26,14,10,4,1
2,1,4,0,0
5,6,1,0,0
0,1,3,0,0
5,3,3,0,0
8,2,0,1,0
3,2,3,0,0
7,2,2,1,0
28,11,7,2,3
8,2,1,0,0
4,2,2,0,0
1,1,0,0,0
4,1,2,0,0
1,3,1,1,0
5,1,1,1,0
1,2,0,0,0
0,1,0,0,0
2,1,1,0,0
10,7,0,2,1
38,24,9,3,0
8,6,1,0,0
37,25,15,2,1
83,44,15,4,0
72,66,37,8,1
65,41,11,1,1
70,37,21,4,1
108,65,30,14,0
16,9,7,0,1
99,67,40,9,0
65,39,18,4,3
10,4,1,1,0
33,34,13,2,0
5,6,0,0,0
8,7,0,3,1
2,4,4,0,0
41,25,5,6,0
33,23,8,4,1
32,12,7,4,0
10,6,3,1,0
6,4,1,2,1
1,1,2,0,0
10,0,2,0,0
3,3,1,0,0
