0,1,2,3,4,5,6,7,8,9
36,58,57,126,140,45,71,37,15,10
24,51,48,102,101,37,42,28,12,7
20,36,36,90,71,27,25,22,9,5
7,8,11,31,26,8,18,5,4,2
1,1,0,6,2,1,3,1,0,0
3,8,9,20,14,3,8,4,1,1
0,2,1,2,2,1,2,3,1,1
3,7,2,20,16,6,5,3,4,2
0,0,0,0,3,1,2,0,0,1
0,0,1,2,1,1,2,0,0,0
0,1,1,1,2,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0
0,0,1,4,3,0,0,1,0,0
2,0,0,3,1,0,0,1,1,0
1,1,1,4,2,0,0,0,0,0
2,1,1,4,2,0,0,0,0,0
1,0,0,0,2,0,1,0,0,0
0,1,0,1,0,0,2,0,0,0
0,1,1,2,1,0,2,0,0,1
1,0,0,1,4,0,0,0,0,0
1,3,5,12,9,9,5,2,0,0
4,8,7,14,12,3,3,2,1,0
7,12,12,30,22,3,17,8,0,1
10,23,19,49,50,16,18,8,3,2
7,12,17,31,36,10,12,8,7,1
13,20,19,37,37,12,18,13,0,1
7,16,17,26,27,9,15,5,1,0
1,8,7,14,11,3,7,3,2,1
0,2,1,4,3,1,1,0,0,1
4,9,11,21,26,4,10,3,3,2
1,1,5,0,2,1,1,0,0,2
2,6,1,6,6,2,5,2,0,0
0,1,1,1,1,1,0,0,0,0
0,1,0,0,5,2,1,0,0,0
1,0,0,1,0,0,0,0,1,0
0,1,0,1,2,1,0,3,0,1
0,0,0,0,0,0,0,0,0,0
1,0,0,2,2,1,2,2,1,0
0,1,0,5,1,0,2,0,1,1
0,1,0,0,0,0,0,0,0,0
1,2,1,1,5,1,3,1,1,0
4,6,4,20,18,3,6,2,0,0
8,12,10,24,29,9,13,8,2,0
2,9,3,7,6,1,4,2,0,1
2,6,8,17,16,3,6,4,4,1
5,6,7,16,10,4,4,1,0,0
7,19,18,36,37,11,21,10,2,2
16,22,22,44,55,17,12,6,1,1
5,7,5,18,14,6,10,0,1,2
13,25,21,45,37,22,11,11,9,1
2,9,14,21,13,6,8,8,1,1
10,20,14,37,35,7,9,5,3,6
