m,f
165,209
202,194
65,70
55,63
47,39
45,43
22,31
2,11
7,5
6,3
3,1
4,5
5,1
4,0
3,4
1,3
3,4
3,2
25,30
73,74
52,58
22,44
3,6
5,4
9,9
23,36
31,37
11,3
7,7
3,3
1,7
7,5
2,2
4,8
3,0
1,1
4,2
28,28
49,64
42,32
15,15
5,7
1,2
5,4
23,20
72,104
11,19
2,5
3,6
1,3
7,1
1,2
