0,1,2,3,4
6,4,5,1,0
33,32,19,5,1
4,2,2,0,0
11,11,6,1,1
3,0,0,0,0
2,2,0,0,0
0,0,0,0,0
2,2,0,0,1
0,2,0,0,0
1,1,0,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,3,0,0
4,1,2,0,1
9,9,6,1,1
13,9,9,2,0
2,1,2,1,0
5,4,0,1,1
1,3,4,0,0
4,3,1,0,0
0,2,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
1,0,0,0,0
3,4,5,1,0
10,17,3,3,0
16,12,7,5,0
6,5,5,1,0
2,0,0,0,0
7,1,4,0,0
8,3,0,2,1
5,2,2,2,0
3,1,1,2,0
5,1,1,1,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
