m,f
0,0
0,0
0,0
0,0
36,41
6,6
44,49
37,37
47,43
39,40
140,159
41,46
133,155
65,71
14,21
60,69
13,13
128,136
6,12
4,5
10,5
4,2
3,4
1,1
0,3
6,2
6,4
3,5
1,2
3,1
0,2
4,0
1,4
2,0
1,1
0,1
5,6
5,2
17,10
21,34
30,29
14,12
17,14
16,16
66,76
22,30
91,103
41,38
25,43
63,64
28,28
31,31
