0,1,2,3,4,5,6,7,8,9,10
0,3,3,0,0,0,0,0,2,3,4
0,25,17,7,0,1,4,0,12,1,0
0,2,3,1,0,13,1,1,5,13,6
16,1,0,9,4,0,6,0,0,5,0
25,0,0,1,15,0,0,1,0,0,3
0,0,0,0,4,2,6,8,0,0,3
0,0,0,1,0,0,0,2,0,0,0
0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,5
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,2,1
2,0,0,1,0,0,1,0,0,6,4
3,0,0,0,0,0,8,0,0,0,2
1,0,0,1,0,0,7,1,0,0,0
0,0,0,14,0,0,4,2,3,0,0
0,0,5,4,0,2,1,0,8,0,0
0,8,1,1,0,0,0,6,3,0,0
24,1,1,0,0,0,0,5,0,0,0
3,13,4,0,0,1,0,2,0,0,0
1,4,7,0,0,2,1,1,1,4,0
9,1,0,0,4,2,0,0,0,1,0
0,0,0,0,3,0,1,0,0,1,0
0,0,0,0,6,9,1,0,0,0,0
0,0,0,0,3,4,0,0,0,0,0
1,0,0,0,0,2,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
