m,f
820,864
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,2
87,99
161,159
93,96
29,40
5,4
3,2
32,33
16,20
4,1
17,26
6,0
4,0
44,60
2,7
15,12
33,31
33,30
2,3
4,3
15,19
2,3
14,5
25,29
49,67
30,30
72,72
56,69
18,23
26,31
10,9
1,4
6,14
27,18
28,40
11,6
