0,1,2,3,4
2,1,0,0,0
17,8,1,0,1
9,7,7,2,0
0,1,0,0,0
0,0,0,1,0
8,4,4,0,0
4,3,2,2,0
2,0,1,1,0
3,5,1,1,0
0,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,2,0,0,0
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,0
4,2,5,1,1
0,0,0,0,0
5,5,7,0,0
8,4,6,1,0
0,0,0,0,0
13,6,6,1,1
0,4,0,0,0
5,3,0,1,1
0,0,0,0,0
1,0,0,1,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,1,1,0,0
0,0,1,0,0
13,8,3,0,1
5,4,1,1,0
2,0,0,1,0
2,2,0,1,0
1,0,0,0,0
11,10,3,0,0
0,0,0,0,0
