0,1,2,3,4
542,338,176,49,13
55,40,16,6,0
260,188,69,24,9
31,12,4,3,1
22,27,13,3,0
4,2,3,3,0
3,1,1,0,0
3,3,1,0,0
1,2,0,0,0
0,0,0,0,0
5,2,0,0,0
3,0,2,0,1
1,2,2,0,0
0,1,0,0,0
5,3,0,0,0
6,2,1,0,0
2,1,5,1,0
5,2,2,1,0
95,68,30,4,1
109,67,32,7,0
183,110,49,13,3
173,128,45,10,5
95,59,38,9,1
70,53,22,6,1
41,26,14,7,1
33,27,10,3,0
7,5,1,1,0
20,9,8,0,0
3,2,0,1,0
15,8,2,2,0
1,2,1,1,0
7,2,2,0,0
5,3,2,1,0
4,5,3,0,0
2,4,2,0,1
2,5,1,0,1
7,1,3,0,0
51,33,15,1,0
49,33,15,5,0
139,82,26,5,2
85,53,24,4,1
87,64,32,3,0
81,45,20,8,0
42,18,9,3,2
87,64,33,5,0
19,10,6,2,1
81,55,22,5,0
20,15,6,1,0
36,23,10,2,1
26,12,10,5,0
3,7,1,1,0
15,11,1,0,0
