0,1,2,3,4,5,6,7,8,9,10
30,116,26,18,17,85,70,14,21,6,25
0,11,0,65,2,45,6,1,0,1,35
207,5,0,60,0,1,4,0,69,1,31
13,5,88,3,1,5,48,47,36,48,2
7,54,5,3,46,0,0,52,0,61,8
3,0,6,1,5,0,0,14,1,5,0
3,1,39,1,8,0,0,1,0,1,0
44,5,1,2,3,1,0,1,0,1,0
0,1,1,0,41,0,0,0,0,2,0
0,0,0,0,1,0,1,0,1,1,0
0,1,1,2,4,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,1,0,1,0
0,1,1,2,2,0,0,1,0,2,0
0,0,0,2,1,1,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0
0,0,2,0,0,0,0,1,0,1,0
1,2,1,2,0,0,0,0,0,1,2
2,1,1,1,0,0,0,1,1,2,0
0,0,0,0,0,0,1,0,0,1,0
0,0,0,3,0,1,0,0,0,1,0
0,1,1,2,0,1,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,2,1,0,2,0
0,1,0,1,0,0,3,0,1,1,0
0,0,0,2,0,0,19,1,3,0,0
0,0,0,1,0,0,42,0,2,0,0
2,0,1,0,0,1,4,1,1,0,0
0,2,5,4,0,1,21,1,24,1,1
1,0,1,1,1,1,18,0,4,18,0
0,0,0,0,1,0,7,1,1,38,0
1,1,1,0,10,1,1,0,2,37,0
1,1,41,1,22,0,1,0,55,13,1
0,0,85,0,0,0,0,0,18,0,0
1,0,3,11,40,0,0,5,8,0,2
0,3,3,0,4,2,0,2,1,5,6
21,52,1,48,35,0,0,0,0,0,16
161,97,1,83,1,23,0,33,0,1,1
9,1,8,3,8,6,1,1,0,1,1
7,19,4,1,1,4,0,52,1,1,30
8,0,1,4,2,1,0,4,0,1,18
68,3,0,1,0,54,0,1,0,0,7
0,1,3,3,0,24,0,2,0,1,0
0,0,0,3,0,12,0,18,0,0,3
1,0,0,1,0,2,0,0,0,0,2
0,0,2,0,1,0,0,0,0,0,2
0,1,2,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,0
0,0,0,4,0,0,0,1,1,0,0
