0,1,2,3,4
320,206,80,29,6
230,159,66,15,3
119,81,44,7,1
60,52,26,1,3
20,10,4,2,0
46,20,18,5,1
6,1,2,1,0
8,2,2,0,0
3,1,1,0,0
4,2,2,0,0
3,1,0,0,0
7,1,2,0,0
5,2,1,1,0
5,3,1,1,0
2,1,1,0,0
2,5,2,0,0
5,2,0,0,0
9,3,1,1,0
82,51,15,3,0
170,107,38,12,0
89,38,21,8,0
47,39,17,6,1
31,22,4,0,0
31,12,12,0,1
17,9,3,1,1
10,3,2,0,0
58,39,17,4,1
49,37,15,3,0
18,11,8,1,0
7,4,1,1,0
7,12,1,0,0
16,18,6,0,0
17,14,9,0,0
10,7,1,1,0
3,0,2,0,0
4,2,3,0,0
19,8,2,0,0
52,44,16,5,0
154,88,33,6,1
76,45,15,6,0
72,33,16,5,0
18,18,7,0,0
9,4,3,1,0
32,22,10,1,2
54,29,12,1,0
79,47,20,4,1
15,8,6,1,0
3,1,3,0,0
1,1,1,0,1
3,4,2,0,0
4,1,1,0,0
1,4,0,1,0
