m,f
234,221
183,206
75,70
75,79
26,31
4,5
9,14
7,5
4,3
5,5
4,2
2,1
1,1
5,0
9,3
4,6
6,5
6,10
14,13
32,37
38,41
180,179
38,49
83,112
20,25
69,64
10,4
13,11
4,2
2,6
3,6
3,6
4,9
11,5
2,3
6,11
7,20
23,27
24,22
55,65
8,6
7,9
17,27
53,62
23,25
84,83
14,12
69,83
15,12
18,29
4,4
1,6
