0,1,2,3,4,5,6,7,8,9,10
0,18,14,10,8,12,5,0,11,0,2
0,13,12,11,6,11,17,0,3,0,11
0,1,0,0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0
0,7,5,6,5,0,0,0,3,0,1
0,9,11,10,14,2,0,0,6,0,9
2,8,4,6,3,6,0,0,5,0,5
0,1,2,1,2,8,0,0,4,0,2
0,0,0,2,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,1,0
0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,1,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,0,0,0
0,0,2,11,0,1,0,0,2,0,0
0,0,1,3,1,0,0,0,0,0,0
2,1,6,3,0,0,0,0,4,0,5
0,11,1,1,7,0,0,0,3,0,3
0,12,0,0,10,5,0,0,2,0,0
0,1,0,0,5,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,4,0,0,0,0
26,0,0,0,0,0,0,19,0,12,0
1,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
