0,1,2,3,4
389,271,127,32,10
181,126,59,14,4
111,71,26,11,2
65,45,18,9,1
109,61,28,11,4
49,34,21,5,2
5,4,3,0,0
11,5,4,3,0
2,2,1,0,0
3,2,3,2,0
1,0,0,0,0
1,1,1,1,0
2,0,1,0,0
4,0,4,0,0
0,1,0,0,0
2,2,0,1,0
1,4,0,0,0
4,0,0,0,0
1,3,1,0,0
3,1,0,1,0
1,0,0,0,0
2,0,0,0,0
1,2,1,0,0
1,5,0,0,0
10,2,1,1,0
7,5,1,2,0
71,62,27,7,0
66,40,16,3,1
4,0,1,0,0
15,10,4,0,1
17,15,2,4,0
78,43,12,6,1
61,35,15,6,2
95,63,27,9,1
74,49,10,4,1
26,21,15,2,0
71,41,27,11,1
22,15,7,2,0
73,46,30,3,2
20,15,8,1,0
38,23,17,2,0
27,30,7,6,0
20,10,5,3,0
9,8,1,2,0
21,12,11,0,0
20,13,5,2,0
16,11,5,1,0
18,16,11,1,0
4,2,1,0,0
5,9,2,0,0
1,2,0,0,0
2,4,2,0,0
