0,1,2,3,4,5,6,7,8,9
34,67,69,143,165,51,71,44,29,15
15,36,28,111,74,26,42,31,11,7
14,18,14,29,28,12,17,9,2,4
13,31,32,73,67,15,24,14,6,2
5,5,6,18,10,3,6,6,1,1
5,2,6,15,11,6,6,3,0,0
0,0,1,3,2,1,2,1,0,0
1,0,0,1,2,0,1,1,0,1
4,5,5,10,15,4,5,4,0,0
0,2,1,2,3,1,3,0,1,0
0,0,0,0,0,0,1,0,0,1
1,0,1,2,0,0,0,0,0,0
0,0,1,1,0,1,0,1,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,3,1,0,1,0,1,0
0,0,2,1,1,1,0,0,1,0
0,1,1,1,2,0,2,2,0,0
0,0,1,1,1,0,2,0,0,0
0,0,1,2,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,0
0,0,0,1,1,0,1,1,0,0
0,0,0,0,2,0,1,2,0,0
1,0,1,1,0,2,0,0,0,1
0,0,1,1,0,0,0,0,0,0
0,0,0,2,0,1,0,0,0,1
0,0,0,3,4,1,2,1,0,0
2,10,13,27,21,6,9,4,6,3
16,21,24,33,33,20,8,15,4,1
1,5,2,9,4,2,2,2,1,0
4,3,4,17,13,1,3,6,0,0
5,21,11,24,25,7,7,3,2,0
5,15,22,42,32,12,19,11,2,0
6,9,12,19,19,7,10,6,1,0
1,12,7,17,8,3,3,0,1,0
8,8,18,33,29,10,12,7,2,0
1,0,3,2,5,0,4,1,1,0
7,8,5,30,16,4,15,3,5,3
3,2,7,9,15,5,5,3,1,0
9,16,17,39,44,14,19,12,4,2
6,5,5,28,29,7,9,9,3,1
3,4,2,10,10,2,1,5,2,1
0,2,1,2,5,1,6,1,0,0
3,4,3,10,11,2,6,0,1,0
2,3,7,11,20,4,6,1,2,1
7,11,7,22,12,4,8,7,1,0
4,0,2,10,4,0,2,1,0,0
1,0,0,1,1,1,1,4,1,1
0,1,1,3,1,0,1,0,0,1
2,1,0,0,0,0,2,0,0,0
0,0,0,0,3,0,4,0,0,0
0,1,1,2,1,1,0,1,0,0
