m,f
3,1
33,20
41,29
33,33
9,6
6,3
9,8
4,2
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,1
0,3
0,3
2,2
9,10
0,4
11,9
10,3
7,6
6,4
6,3
0,0
2,1
8,7
1,1
9,11
4,3
0,0
3,3
3,5
1,0
0,0
1,0
0,0
2,1
1,0
1,0
