0,1,2,3,4
3,6,0,0,0
8,10,7,3,1
38,20,17,1,2
9,3,0,1,2
7,8,2,3,1
1,1,0,0,0
12,6,3,1,1
0,0,0,1,0
1,0,0,1,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
2,3,0,0,0
0,1,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
5,1,2,3,0
4,8,3,0,0
4,3,2,1,0
11,5,6,0,0
3,5,4,1,0
15,5,7,1,0
4,3,1,0,0
0,1,1,1,0
2,5,1,0,0
8,8,4,1,0
3,1,0,1,0
1,1,1,0,0
2,0,2,0,1
2,0,0,0,0
0,0,1,0,0
1,1,2,1,0
0,0,0,0,0
0,0,0,0,0
1,1,2,0,0
0,0,1,0,0
