0,1,2,3,4
10,8,5,3,0
14,18,13,4,0
16,9,10,5,1
16,13,10,6,1
8,18,3,3,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
4,2,3,0,0
1,4,0,0,0
10,6,1,1,0
15,5,3,5,0
6,5,1,2,0
1,1,3,0,2
7,3,0,1,1
3,3,3,1,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,2,0
2,3,1,0,0
1,2,0,0,0
0,1,0,1,0
1,2,0,0,0
2,4,0,1,0
4,3,0,0,0
1,1,0,0,0
0,0,0,0,0
2,1,1,0,0
0,0,0,0,0
2,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
