0,1,2,3,4,5,6,7,8,9,10
255,21,66,83,92,71,25,70,77,15,49
41,1,69,59,43,56,1,54,44,1,44
0,1,23,4,1,9,0,4,5,0,6
1,0,1,0,0,1,0,1,1,2,0
0,111,0,1,0,0,59,0,0,0,0
0,8,0,2,0,0,3,1,1,1,1
0,49,0,0,0,0,34,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,4,0,0,1,1
1,2,2,1,1,0,0,0,0,0,1
0,0,1,3,0,0,0,0,0,1,0
0,1,1,0,1,2,0,0,0,1,0
0,0,1,3,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,0,0,0,0,2
1,1,0,1,0,0,1,1,1,0,0
0,0,1,0,0,1,0,0,1,0,0
0,2,1,1,0,3,1,0,7,0,0
1,2,3,1,0,10,1,1,29,0,0
0,0,0,1,0,4,0,0,51,0,0
0,1,1,3,0,56,0,0,25,1,1
0,0,15,38,1,36,0,0,3,1,6
2,0,3,8,2,0,1,0,0,0,19
0,0,3,6,15,11,1,0,3,2,1
1,0,57,59,65,2,1,0,1,0,23
0,1,6,6,5,0,0,0,0,2,31
0,1,3,1,33,0,0,0,0,1,1
0,0,42,17,4,1,1,0,0,2,7
0,0,1,0,0,0,1,0,0,2,0
0,14,11,6,2,0,6,0,0,0,2
1,66,1,0,1,1,29,0,1,0,1
0,5,0,1,1,0,0,0,0,0,0
0,76,1,1,0,0,46,0,0,1,2
0,2,1,0,0,0,5,0,0,1,0
1,6,1,4,0,1,20,0,0,0,0
0,2,2,0,0,1,2,1,0,2,2
1,0,2,1,0,2,0,2,0,2,0
0,1,0,1,0,0,0,0,0,2,0
1,0,2,0,1,8,0,0,1,1,1
0,0,0,2,0,33,0,0,14,1,0
2,3,3,0,0,43,0,1,29,1,0
0,2,0,2,3,28,1,1,46,1,0
1,1,1,0,22,3,1,1,15,1,2
1,0,0,3,32,5,0,0,2,0,0
1,1,1,1,28,0,0,1,2,2,0
1,0,3,1,12,0,1,0,0,1,3
0,0,0,0,1,0,0,0,1,1,3
1,2,9,6,7,1,0,1,0,0,9
2,1,27,25,4,0,0,0,0,4,22
0,0,3,4,1,1,0,0,0,2,1
1,2,58,57,2,1,1,0,0,1,35
1,1,2,8,1,0,1,2,0,0,1
