0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4,10,8,11,18,6,11,6,1,4
11,18,23,49,53,14,21,13,3,3
14,27,35,56,66,24,31,19,10,8
12,29,26,64,53,17,34,12,5,3
14,30,27,66,53,15,27,15,7,2
3,6,6,16,12,7,7,3,0,0
1,2,1,2,0,0,0,1,0,1
14,22,26,73,52,28,18,14,8,4
1,3,2,3,3,3,1,1,0,0
0,1,1,3,1,0,4,3,0,0
0,0,0,1,1,0,1,0,0,1
0,0,1,2,2,1,2,1,0,0
0,0,0,4,1,0,1,0,0,0
0,2,1,1,4,0,1,1,0,0
1,1,0,1,2,0,1,0,1,0
4,6,4,18,14,6,3,3,4,3
0,2,0,7,3,1,0,0,0,0
0,0,2,1,0,0,2,3,0,0
1,2,4,4,3,2,1,0,0,0
6,7,5,20,24,7,15,1,4,1
4,11,6,17,22,3,6,5,1,1
3,7,4,21,15,5,5,4,4,1
6,9,5,11,23,4,8,10,5,1
4,8,8,13,19,4,7,5,2,1
9,24,21,45,36,14,18,10,2,4
12,24,25,58,49,13,24,11,3,2
9,13,17,41,44,16,20,9,6,0
3,4,12,18,24,6,9,1,0,0
0,3,0,2,3,2,1,0,1,2
2,9,4,16,17,5,6,2,1,0
3,8,8,17,11,1,8,3,0,0
5,9,6,13,14,4,6,5,0,0
1,0,0,2,2,1,1,1,0,0
0,0,0,1,5,0,0,0,0,0
0,2,0,3,1,1,0,1,0,0
0,0,0,1,1,0,1,0,0,0
0,1,1,5,1,0,0,1,0,0
0,0,1,2,0,1,1,0,0,0
0,0,1,1,1,0,2,0,0,0
0,1,1,5,5,1,4,2,0,1
0,7,1,2,1,0,1,1,0,0
5,7,9,16,14,4,5,3,1,0
3,4,5,12,11,5,5,3,0,1
6,11,9,24,24,6,8,6,1,4
4,1,3,13,9,2,0,4,2,1
1,3,3,10,9,1,5,2,1,0
6,9,16,25,25,10,10,2,0,0
6,13,17,25,28,14,10,6,1,2
