0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,1,1,0,1
95,48,28,7,1
188,127,57,20,1
45,42,16,3,1
122,81,27,10,1
137,87,38,13,0
35,29,9,1,1
29,24,6,3,1
66,46,18,5,2
43,24,19,1,1
7,10,1,1,0
38,16,12,5,1
23,14,11,3,1
1,2,3,1,0
2,2,1,0,0
1,1,1,1,0
2,1,0,0,0
3,1,1,1,0
3,1,1,0,0
3,2,0,0,0
6,4,1,1,0
2,1,2,1,0
2,1,0,0,0
0,2,1,0,0
2,3,0,1,0
2,3,0,0,0
1,1,0,0,0
0,0,0,0,0
1,2,0,1,0
1,3,1,0,0
2,6,1,1,0
20,9,4,0,1
85,51,12,4,0
60,36,18,3,0
26,15,9,3,0
15,9,5,1,0
71,54,18,6,0
24,22,5,0,1
49,31,18,2,0
12,9,3,0,0
4,1,1,1,0
52,25,10,4,1
38,25,12,5,0
34,23,7,1,0
71,41,18,5,1
37,27,11,5,0
60,43,13,5,0
21,17,4,0,0
