m,f
264,293
203,209
259,283
159,140
50,45
3,5
3,7
2,6
4,2
5,1
0,7
1,3
2,5
1,0
2,7
0,0
4,2
4,0
1,0
2,1
4,3
3,3
2,5
1,6
7,3
4,5
3,0
2,3
5,4
16,12
20,34
52,67
54,65
13,6
30,30
66,75
31,36
68,90
137,125
61,80
25,34
11,16
66,68
62,69
44,53
9,9
46,47
27,13
25,15
1,6
5,9
3,4
