0,1,2,3,4,5,6,7,8,9
28,43,43,87,105,38,54,26,7,16
34,71,63,181,159,55,81,62,27,17
9,12,17,61,39,12,25,8,10,1
8,7,8,23,18,12,12,11,7,2
0,2,2,4,5,0,1,1,0,3
1,2,3,7,7,0,2,2,0,0
0,0,0,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
5,13,15,18,27,7,15,4,3,4
0,0,0,0,0,1,0,1,0,0
0,3,2,6,7,2,1,2,1,2
0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,2,1,1,0,0
1,4,4,12,12,4,7,3,1,2
0,2,2,8,9,6,6,3,1,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
1,1,0,0,1,2,1,1,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,2,2,0,1,0,0
5,3,6,9,15,3,7,2,1,1
4,3,2,6,12,7,1,2,0,0
4,7,10,15,22,1,7,5,2,1
3,14,7,35,29,6,12,10,5,0
1,2,5,10,3,5,6,4,0,0
4,4,5,18,17,4,8,2,4,1
1,8,10,24,17,8,4,3,2,3
20,25,31,65,49,20,23,16,9,4
2,3,4,8,5,5,3,3,1,0
2,2,4,11,11,5,7,1,0,1
7,14,9,26,22,9,11,7,3,3
2,13,4,9,8,3,3,7,0,3
1,0,0,0,0,0,0,0,0,0
9,20,13,41,33,9,19,17,2,0
1,4,6,9,8,2,8,1,1,0
0,1,4,2,2,0,2,0,0,0
5,4,4,11,17,5,11,6,0,2
3,12,13,25,28,10,10,5,4,7
5,3,7,15,7,2,7,3,1,1
1,2,9,8,7,0,2,0,1,0
0,4,0,2,1,0,0,1,0,0
0,0,1,0,0,1,0,1,0,0
