0,1,2,3,4,5,6,7,8,9,10
0,0,1,0,2,0,0,3,0,0,2
7,7,8,0,2,0,2,15,0,0,0
30,3,4,0,1,2,8,0,0,1,4
0,12,0,1,0,10,2,0,0,6,1
0,0,0,0,8,0,0,0,4,2,3
0,1,0,4,0,0,0,0,0,0,0
0,0,0,15,0,2,0,0,0,1,0
0,0,0,2,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,8,0,0,8
0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,4,0,0,1
0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,0,0,0,1,0,0,0
0,0,2,2,0,0,0,0,0,1,0
0,6,8,0,0,1,0,0,0,1,1
0,10,7,0,1,0,0,0,0,6,0
0,3,0,0,5,0,0,0,0,6,0
0,0,0,4,1,2,0,0,0,0,0
0,0,0,0,0,7,0,1,2,1,0
0,0,0,0,0,1,0,0,9,1,0
0,0,0,0,6,0,0,0,2,0,0
0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0
5,0,0,0,1,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0
