0,1,2,3,4,5,6,7,8,9,10
308,166,3,86,73,0,93,55,74,69,61
5,22,0,61,60,1,27,69,50,51,22
0,2,110,1,3,94,0,8,7,9,1
0,0,52,0,0,0,0,4,0,0,17
0,0,0,0,0,1,0,0,0,0,3
0,0,1,0,0,35,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,8,0,6,4,0,0,0,3,0,0
0,76,0,48,10,0,0,0,12,0,0
0,76,0,71,37,0,0,0,51,0,0
0,25,0,14,55,0,0,0,47,0,0
0,2,26,3,14,8,0,0,13,0,0
0,1,0,0,0,0,11,0,0,0,10
0,0,96,0,15,43,36,0,1,0,16
0,0,36,1,0,51,58,0,0,0,0
0,0,0,1,0,0,1,0,0,0,27
0,0,1,1,0,31,0,0,0,0,0
0,0,1,0,0,2,14,0,0,0,33
0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,1,2,0,0,0,12
0,0,4,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,0,2
0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0,0
0,4,0,8,0,0,0,0,0,0,0
0,13,0,40,0,0,0,0,0,0,0
0,60,0,61,0,0,0,0,0,0,0
0,77,0,27,0,0,0,0,0,0,0
1,12,0,5,0,1,0,0,14,0,0
19,0,0,2,0,9,0,5,29,0,0
228,0,2,3,0,15,0,23,37,1,0
56,1,15,1,0,45,0,0,27,0,0
1,0,36,1,0,47,0,55,9,2,0
4,0,53,0,0,6,0,36,0,32,0
2,0,0,0,6,0,0,9,1,46,0
1,0,37,0,37,3,0,0,0,0,0
0,0,0,0,1,1,0,0,0,35,0
0,0,14,0,53,0,2,0,0,0,0
0,0,0,0,0,0,1,4,0,15,0
0,0,1,1,29,0,10,0,0,0,0
0,0,2,1,5,0,45,0,0,0,0
0,0,0,0,0,0,43,1,0,1,0
