0,1,2,3,4
8,6,5,5,1
33,32,21,5,0
8,11,2,2,0
2,1,1,0,0
0,0,0,0,0
1,3,1,2,0
10,7,1,2,1
1,1,0,0,1
7,2,2,1,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,1,1,3,0
2,1,4,0,0
3,4,2,1,0
0,0,0,0,0
1,2,1,0,1
3,1,2,0,0
10,10,1,2,0
9,13,8,3,1
4,3,0,0,0
3,2,0,0,0
8,4,6,3,0
3,2,1,1,0
3,0,3,0,0
2,1,1,1,0
2,1,0,1,0
0,1,0,0,0
0,0,0,0,0
1,1,0,0,0
3,2,0,0,0
4,2,1,0,0
2,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
2,0,0,0,0
1,2,4,1,0
2,2,2,0,0
1,0,2,0,0
6,4,1,1,0
3,2,3,0,0
8,9,4,1,0
2,3,2,1,0
7,3,1,1,1
