m,f
27,26
47,37
9,14
28,21
2,0
5,5
9,4
0,0
0,0
0,0
5,5
0,0
0,0
1,1
0,1
3,0
3,0
0,0
4,4
9,8
11,10
8,7
13,12
4,6
9,7
8,4
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
3,1
7,5
3,2
8,6
17,10
5,6
11,4
10,8
4,2
5,9
8,3
7,2
3,3
1,0
0,2
