0,1,2,3,4,5,6,7,8,9,10
270,118,15,71,54,13,79,17,14,21,17
32,63,1,68,72,1,45,0,0,0,0
0,3,0,8,6,0,6,1,0,1,0
1,0,65,1,0,43,2,0,46,1,38
0,0,76,0,3,55,1,60,4,0,4
0,2,2,1,0,2,0,3,1,0,32
1,0,0,2,1,10,1,3,49,1,7
0,1,2,0,1,1,0,4,4,52,0
0,0,2,1,2,0,0,3,7,3,7
0,0,0,0,0,0,0,0,0,3,1
1,0,1,0,0,0,0,1,1,3,0
0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0,1,2,0
1,1,0,2,0,2,0,0,0,2,0
0,0,0,2,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,4,0
2,1,0,3,0,0,1,0,0,2,0
0,0,2,25,1,0,9,0,0,2,0
2,6,2,59,4,1,40,0,1,0,0
0,29,1,43,17,0,51,1,1,2,0
0,57,1,3,43,0,15,2,0,1,0
0,35,9,1,50,1,4,0,1,0,0
1,23,53,1,5,6,0,0,1,0,2
0,9,71,1,2,26,1,0,17,0,3
0,0,0,0,1,4,0,1,3,1,23
2,0,4,3,2,50,0,0,45,0,27
3,1,1,3,0,0,0,2,4,1,7
0,0,2,1,0,17,0,0,33,1,25
0,0,1,1,0,1,0,0,2,24,1
0,1,1,1,2,2,0,0,10,1,9
0,1,1,4,0,0,0,0,3,1,2
1,0,0,1,2,1,0,1,0,2,0
2,1,1,0,1,0,1,0,1,0,1
0,1,0,1,0,0,1,1,0,0,1
0,2,2,10,0,0,1,1,0,1,1
0,1,0,46,1,0,7,1,0,2,0
0,0,1,61,2,0,34,0,0,0,0
0,0,0,12,7,0,46,0,0,0,0
1,7,2,3,34,1,14,1,0,0,1
2,32,1,2,43,1,7,1,0,0,1
0,42,0,2,17,1,3,1,1,0,0
0,56,2,3,3,1,1,2,0,0,0
1,10,23,0,1,2,0,0,0,1,1
0,1,62,1,1,7,0,0,0,0,5
0,0,45,2,0,37,0,2,1,0,11
0,0,2,1,1,3,0,0,1,1,22
0,0,2,2,0,2,1,20,0,0,23
0,1,5,4,1,0,2,4,0,1,15
0,0,2,2,0,36,0,0,9,0,5
1,0,3,1,0,15,0,0,33,1,3
0,0,0,0,0,0,2,0,3,0,0
0,1,0,5,0,0,1,0,42,0,0
