0,1,2,3,4
809,524,251,72,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13,13,3,0,0
7,3,1,2,0
12,10,6,3,1
12,10,2,1,1
106,64,29,5,0
91,54,26,6,1
169,94,47,14,2
152,101,51,9,2
99,76,29,7,0
33,17,12,1,0
14,12,6,1,0
3,4,1,0,0
26,32,12,0,0
20,10,5,2,0
1,0,1,0,0
17,12,5,1,0
4,3,2,1,1
2,3,0,0,0
8,6,2,0,0
3,1,2,2,0
3,2,0,0,0
4,2,1,0,0
3,0,0,0,0
19,15,7,2,0
27,9,8,4,0
3,3,0,1,0
1,2,1,0,0
10,4,2,1,1
