0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,2,0,0
121,77,44,9,4
9,9,3,1,0
106,72,27,5,3
160,88,54,19,1
41,29,14,2,1
188,138,56,9,0
100,52,26,7,1
12,8,3,0,1
63,34,12,3,1
25,27,12,3,1
7,11,1,1,0
4,2,0,1,0
3,1,0,0,0
1,3,0,0,0
5,4,2,1,0
2,3,0,1,0
1,1,1,0,0
2,3,0,0,0
4,0,0,1,0
2,1,1,0,0
1,0,1,0,0
3,3,1,0,0
1,3,3,0,0
2,2,0,0,0
11,8,1,0,0
8,2,3,0,0
37,24,11,2,0
37,19,5,3,1
5,3,0,0,0
30,12,10,2,2
6,2,0,0,1
20,12,7,3,0
14,7,4,2,0
24,21,7,2,0
22,7,8,3,1
21,15,7,0,0
63,30,12,3,0
28,17,7,2,0
23,11,6,0,0
129,104,38,9,2
83,47,21,4,0
35,32,10,3,1
38,30,9,3,0
30,22,6,4,1
7,8,1,3,0
69,29,19,3,0
57,38,24,2,1
