0,1,2,3,4
38,32,15,5,4
32,10,12,7,3
11,8,6,3,4
13,14,8,2,1
3,5,4,3,1
2,2,3,4,1
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
3,5,4,0,0
1,2,0,1,0
3,5,2,0,1
13,11,7,3,2
5,7,7,2,0
1,1,1,1,0
12,9,6,3,0
5,8,3,1,0
5,6,2,0,0
3,1,4,2,0
4,2,2,2,0
11,6,5,0,0
2,2,1,0,0
3,3,2,0,1
2,1,1,0,1
5,2,1,0,1
4,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,0
