0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
6,3,6,2,0
7,5,3,1,0
177,129,58,9,3
118,76,35,4,1
98,60,36,15,3
104,84,22,8,2
81,34,22,7,2
90,49,28,8,2
26,13,8,2,0
13,9,6,1,0
11,11,1,2,0
34,23,10,1,0
2,5,0,1,0
2,5,0,1,0
53,17,12,2,0
17,19,3,2,1
5,1,1,0,0
0,4,1,0,0
3,5,0,0,0
3,0,1,0,0
3,2,0,0,0
2,0,1,1,0
5,2,0,0,0
3,6,2,1,0
3,1,0,0,0
2,2,1,0,0
2,5,0,0,0
3,3,1,1,0
3,4,1,0,1
4,1,1,0,0
4,1,0,0,0
12,3,4,2,0
2,0,0,0,0
23,18,7,2,0
41,13,16,4,0
103,64,31,5,2
56,26,14,3,0
117,94,41,10,1
41,30,14,2,0
43,35,9,1,0
16,8,6,1,0
11,8,2,0,0
41,14,6,2,0
11,15,8,1,0
23,17,8,2,1
54,37,10,2,0
96,60,28,8,0
