0,1,2,3,4
97,51,29,8,1
249,204,92,22,6
12,4,2,0,0
47,28,16,3,1
3,1,1,2,0
82,47,24,7,2
48,36,12,6,2
3,4,2,0,0
0,2,0,0,0
1,2,0,0,0
2,0,0,0,0
8,1,2,0,0
1,3,1,0,0
0,1,0,0,0
5,1,0,0,0
0,2,0,0,0
1,1,0,0,0
3,0,0,2,0
2,2,1,0,0
8,7,0,1,0
27,11,10,1,0
24,17,10,1,1
2,3,1,0,0
20,10,2,1,0
14,18,5,0,1
32,29,6,2,0
44,27,15,4,1
29,16,7,5,0
14,5,0,2,3
8,0,0,0,0
2,3,1,2,1
42,27,17,3,1
113,70,29,7,4
42,19,11,8,0
2,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,0
1,1,0,0,0
8,1,4,1,0
5,4,2,0,0
13,4,2,2,0
25,12,9,2,0
17,15,5,0,0
5,3,2,0,0
10,4,1,0,0
17,18,2,1,1
32,18,10,3,1
25,11,6,2,0
22,13,9,4,0
11,8,4,1,0
0,0,0,0,0
