m,f
0,0
0,0
0,0
0,0
0,1
7,9
58,70
145,174
274,276
138,145
83,102
43,53
46,43
9,8
5,7
4,1
4,8
3,4
2,0
0,0
4,0
1,3
3,4
2,3
2,1
3,2
5,1
7,5
7,4
3,3
0,3
2,3
0,1
3,1
0,0
2,4
9,6
11,21
90,71
41,54
153,197
38,40
33,46
53,69
106,109
64,68
16,34
30,42
15,22
7,5
0,2
7,3
