0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,0,2,1,2,0,0,0
11,28,21,56,48,21,30,15,5,5
3,7,11,21,20,5,8,4,5,1
7,25,15,47,37,10,19,9,5,4
4,15,16,43,27,6,21,10,7,5
16,11,14,34,43,10,18,8,4,0
7,11,19,37,47,13,17,13,5,1
17,29,29,62,66,25,22,11,11,5
8,11,10,33,28,6,11,10,2,2
2,1,2,2,9,2,0,0,0,0
4,6,6,19,7,5,6,4,3,1
2,2,1,3,3,2,1,1,0,0
0,0,0,2,1,0,1,1,0,0
1,2,0,7,7,3,1,4,2,1
0,2,1,4,2,2,1,3,1,1
1,3,0,2,4,1,0,0,0,0
0,0,3,1,1,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0
6,11,10,25,24,6,10,3,4,1
0,1,1,3,3,2,0,0,0,1
1,2,2,0,0,1,2,0,1,0
4,4,2,7,10,2,6,3,0,0
0,0,0,2,0,0,1,0,0,0
0,0,1,0,2,1,0,2,0,0
2,1,1,2,0,2,0,0,0,0
0,0,0,1,1,0,0,0,1,0
0,0,2,1,1,1,1,1,0,0
1,1,1,2,1,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0
0,0,1,2,5,1,2,1,0,1
1,1,0,0,1,2,1,0,0,0
1,0,0,4,2,0,1,0,1,0
0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,2,1,0,0
0,2,4,4,5,2,3,1,0,0
2,5,9,13,9,7,8,1,3,2
4,14,10,23,24,4,10,4,2,1
4,16,8,29,24,9,27,4,6,1
4,1,3,12,8,4,5,2,0,1
7,13,20,32,30,6,7,4,2,3
6,4,11,25,24,5,12,6,3,1
14,25,15,53,46,14,14,11,3,1
13,15,18,40,37,11,13,15,3,1
3,3,0,6,9,5,5,3,2,1
11,29,32,51,57,18,19,14,6,6
2,0,2,8,5,1,1,2,2,0
4,8,5,26,12,4,4,3,1,0
