m,f
11,10
18,13
29,21
25,21
1,2
3,2
2,1
1,0
11,5
0,0
3,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
3,1
4,0
6,6
9,3
10,4
2,0
4,1
1,1
0,0
0,0
0,0
2,0
1,2
0,0
0,1
3,4
0,0
0,1
7,5
7,6
6,3
1,3
0,1
1,1
2,6
9,4
0,1
2,3
3,9
0,1
0,0
6,6
0,1
0,0
