0,1,2,3,4
36,37,25,8,7
25,18,9,8,2
14,18,12,5,1
4,6,2,2,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
9,4,4,1,1
13,8,4,2,1
19,7,7,5,3
7,3,0,1,0
10,7,5,2,0
8,5,0,0,0
1,1,0,0,0
4,2,0,0,0
0,0,1,0,0
1,0,0,0,0
3,1,3,1,0
4,1,0,1,1
1,3,1,0,1
1,1,1,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,2,0,0
3,1,2,1,1
3,4,1,0,0
12,6,8,1,1
4,3,4,0,0
5,3,1,2,0
2,1,0,1,0
1,3,0,1,1
2,3,0,0,0
0,0,1,0,0
2,2,1,0,0
7,2,1,0,0
1,0,0,2,0
1,4,0,1,0
