m,f
10,5
27,16
22,17
27,24
8,7
13,10
34,14
6,1
5,2
1,0
8,8
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
2,1
2,1
0,1
5,1
5,5
7,7
4,4
4,11
26,12
12,6
14,9
8,7
11,10
2,0
12,3
1,0
0,0
0,0
0,2
0,0
1,0
