0,1,2,3,4
481,336,151,38,10
237,138,72,24,5
84,66,29,10,4
36,25,8,5,0
6,4,4,0,1
2,4,0,0,0
7,4,3,0,0
7,1,0,0,0
6,0,3,0,0
1,2,1,0,0
1,3,0,1,0
3,1,0,0,0
1,4,0,0,1
2,0,1,0,0
1,3,0,1,0
3,3,1,0,1
3,1,1,1,0
23,16,7,3,0
81,49,23,5,0
179,102,52,10,5
151,75,41,12,1
66,48,19,10,0
44,34,12,4,1
56,48,14,4,0
36,24,5,2,0
1,2,1,0,0
4,4,2,0,0
2,4,2,1,0
2,2,4,1,0
3,4,1,1,0
3,1,2,1,0
2,5,1,0,0
0,1,0,0,0
3,3,0,0,0
0,2,0,0,0
4,0,2,1,0
15,3,2,0,0
55,33,18,2,0
41,26,18,3,1
43,31,12,3,0
66,43,22,3,1
66,48,15,3,0
75,48,21,6,1
80,50,17,6,2
63,42,9,4,1
38,24,10,5,0
16,7,5,3,0
9,3,2,1,0
2,2,1,0,0
0,2,1,0,0
3,0,1,0,0
3,4,0,0,0
